contest_id,index,name,rating,solved_count,tags
704,A,Thor,1600,5797,"brute force, data structures, implementation"
703,E,Mishka and Divisors,2600,406,"dp, number theory"
703,D,Mishka and Interesting sum,2100,2139,data structures
703,C,Chris and Road,2100,1352,"geometry, implementation"
703,B,Mishka and trip,1400,5027,"implementation, math"
703,A,Mishka and Game,800,22667,implementation
702,F,T-Shirts,2800,278,data structures
702,E,Analysis of Pathes in Functional Graph,2100,1268,"data structures, graphs"
702,D,Road to Post Office,1900,2308,math
702,C,Cellular Network,1500,4559,"binary search, implementation, two pointers"
702,B,Powers of Two,1500,6033,"brute force, data structures, implementation, math"
702,A,Maximum Increase,800,16868,"dp, greedy, implementation"
701,C,They Are Everywhere,1500,7080,"binary search, strings, two pointers"
701,B,Cells Not Under Attack,1200,8259,"data structures, math"
701,A,Cards,800,13759,"greedy, implementation"
700,E,Cool Slogans,3300,513,"string suffix structures, strings"
700,D,Huffman Coding on Segment,3100,259,"data structures, greedy"
700,C,Break Up,2600,708,"dfs and similar, graphs"
700,B,Connecting Universities,1800,2460,"dfs and similar, dp, graphs, trees"
700,A,As Fast As Possible,1900,2615,"binary search, math"
699,B,One Bomb,1400,5855,implementation
699,A,Launch of Collider,1000,8574,implementation
698,F,Coprime Permutation,3000,121,"combinatorics, number theory"
698,E,Cron,2800,84,
698,D,Limak and Shooting Points,2600,326,"brute force, geometry, math"
698,C,LRU,2400,856,"bitmasks, dp, math, probabilities"
698,B,Fix a Tree,1700,4002,"constructive algorithms, dfs and similar, dsu, graphs, trees"
698,A,Vacations,1400,13633,dp
697,B,Barnicle,1400,4718,"brute force, implementation, math, strings"
697,A,Pineapple Incident,900,9774,"implementation, math"
696,F,...Dary!,3300,74,"binary search, geometry, two pointers"
696,E,...Wait for it...,3000,261,"data structures, dsu, trees"
696,D,Legen...,2500,637,"data structures, dp, matrices, strings"
696,C,PLEASE,2000,1446,"combinatorics, dp, implementation, math, matrices"
696,B,Puzzles,1700,2551,"dfs and similar, math, probabilities, trees"
696,A,Lorenzo Von Matterhorn,1500,4749,"brute force, data structures, implementation, trees"
691,F,Couple Cover,2200,793,"brute force, dp, number theory"
691,E,Xor-sequences,1900,1144,matrices
691,D,Swaps in Permutation,1700,2612,"dfs and similar, dsu, math"
691,C,Exponential notation,1800,1615,"implementation, strings"
691,B,s-palindrome,1600,3323,"implementation, strings"
691,A,Fashion in Berland,1000,6896,implementation
690,F3,Tree of Life (hard),3200,28,trees
690,F2,Tree of Life (medium),2700,47,"constructive algorithms, hashing, trees"
690,F1,Tree of Life (easy),1300,1520,
690,E2,Photographs (II),2600,102,
690,E1,Photographs (I),1800,545,
690,D3,The Wall (hard),2100,361,
690,D2,The Wall (medium),1800,897,combinatorics
690,D1,The Wall (easy),1200,1644,
690,C3,Brain Network (hard),2200,633,trees
690,C2,Brain Network (medium),1500,1813,"dfs and similar, graphs, trees"
690,C1,Brain Network (easy),1300,1744,
690,B3,Recover Polygon (hard),2600,65,
690,B2,Recover Polygon (medium),2600,138,geometry
690,B1,Recover Polygon (easy),1700,746,
690,A3,Collective Mindsets (hard),2400,201,
690,A2,Collective Mindsets (medium),2300,349,
690,A1,Collective Mindsets (easy),1100,1962,
689,E,Mike and Geometry Problem,2000,1048,"combinatorics, data structures, dp, geometry, implementation"
689,D,Friends and Subsequences,2100,1832,"binary search, data structures"
689,C,Mike and Chocolate Thieves,1700,3138,"binary search, combinatorics, math"
689,B,Mike and Shortcuts,1600,3912,"dfs and similar, graphs, greedy, shortest paths"
689,A,Mike and Cellphone,1400,4352,"brute force, constructive algorithms, implementation"
688,B,Lovely Palindromes,1000,15267,"constructive algorithms, math"
688,A,Opponents,800,10838,implementation
687,E,TOF,2900,214,"dfs and similar, graphs"
687,D,Dividing Kingdom II,2500,556,"brute force, data structures, dsu, graphs, sortings"
687,C,The Values You Can Make,1900,3344,dp
687,B,Remainders Game,1800,3551,"chinese remainder theorem, math, number theory"
687,A,NP-Hard Problem,1500,8415,"dfs and similar, graphs"
686,B,Little Robber Girl's Zoo,1100,6080,"constructive algorithms, implementation, sortings"
686,A,Free Ice Cream,800,15970,"constructive algorithms, implementation"
685,E,Travelling Through the Snow Queen's Kingdom,2800,268,"bitmasks, brute force, divide and conquer, graphs"
685,D,Kay and Eternity,2600,351,"brute force, implementation, sortings"
685,C,Optimal Point,2900,342,"binary search, math"
685,B,Kay and Snowflake,1900,2345,"data structures, dfs and similar, dp, trees"
685,A,Robbers' watch,1700,3612,"brute force, combinatorics, dp, math"
683,J,The Hero with Bombs,3000,26,*special
683,I,Loader,2500,25,*special
683,H,Exchange of Books,1900,76,*special
683,G,The Fraction,1900,110,*special
683,F,Reformat the String,1800,122,*special
683,E,Hammer throwing,1800,163,*special
683,D,Chocolate Bar,1400,249,"*special, math"
683,C,Symmetric Difference,1600,282,*special
683,B,The Teacher of Physical Education,1600,287,*special
683,A,The Check of the Point,1200,591,"*special, geometry"
682,E,Alyona and Triangles,2600,463,"geometry, two pointers"
682,D,Alyona and Strings,1900,2340,"dp, strings"
682,C,Alyona and the Tree,1600,4720,"dfs and similar, dp, graphs, trees"
682,B,Alyona and Mex,1200,7331,sortings
682,A,Alyona and Numbers,1100,10711,"constructive algorithms, math, number theory"
681,E,Runaway to a Shadow,2500,353,"geometry, sortings"
681,D,Gifts by the List,2000,1403,"constructive algorithms, dfs and similar, graphs, trees"
681,C,Heap Operations,1600,4308,"constructive algorithms, data structures, greedy"
681,B,Economy Game,1300,6616,brute force
681,A,A Good Contest,800,10916,implementation
680,B,Bear and Finding Criminals,1000,12156,"constructive algorithms, implementation"
680,A,Bear and Five Cards,800,9387,"constructive algorithms, implementation"
679,E,Bear and Bad Powers of 42,3100,278,data structures
679,D,Bear and Chase,2900,231,"brute force, dfs and similar, graphs, implementation, math, probabilities"
679,C,Bear and Square Grid,2400,935,"dfs and similar, dsu, implementation"
679,B,Bear and Tower of Cubes,2200,1767,"binary search, dp, greedy"
679,A,Bear and Prime 100,1400,6985,"constructive algorithms, interactive, math"
678,F,Lena and Queries,2500,333,"data structures, divide and conquer, geometry"
678,E,Another Sith Tournament,2200,1113,"bitmasks, dp, math, probabilities"
678,D,Iterated Linear Function,1700,2809,"math, number theory"
678,C,Joty and Chocolate,1600,5400,"implementation, math, number theory"
678,B,The Same Calendar,1600,2974,implementation
678,A,Johny Likes Numbers,800,7670,"implementation, math"
677,E,Vanya and Balloons,2300,462,"binary search, brute force, dp, implementation"
677,D,Vanya and Treasure,2300,1078,"data structures, dp, graphs, shortest paths"
677,C,Vanya and Label,1500,4683,"bitmasks, combinatorics, implementation, strings"
677,B,Vanya and Food Processor,1400,5760,"implementation, math"
677,A,Vanya and Fence,800,38667,implementation
676,E,The Last Fight Between Human and AI,2400,766,math
676,D,Theseus and labyrinth,2000,1488,"graphs, implementation, shortest paths"
676,C,Vasya and String,1500,9277,"binary search, dp, strings, two pointers"
676,B,Pyramid of Glasses,1500,4295,"implementation, math, math"
676,A,Nicholas and Permutation,800,10021,"constructive algorithms, implementation"
675,E,Trains and Statistic,2300,1451,"data structures, dp, greedy"
675,D,Дерево,1800,2800,"data structures, trees"
675,C,Money Transfers,2100,2818,"constructive algorithms, data structures, greedy, sortings"
675,B,Restoring Painting,1400,5752,"brute force, constructive algorithms, math"
675,A,Infinite Sequence,1100,10914,math
673,B,Problems for Round,1300,3030,"greedy, implementation"
673,A,Bear and Game,800,6957,implementation
672,B,Different is Good,1000,10893,"constructive algorithms, implementation, strings"
672,A,Summer Camp,800,10795,implementation
671,E,Organizing a Race,3300,130,"data structures, greedy"
671,D,Roads in Yusland,2900,561,"data structures, dp, greedy"
671,C,Ultimate Weirdness of an Array,2800,456,"data structures, number theory"
671,B,Robin Hood,2000,2351,"binary search, greedy"
671,A,Recycling Bottles,1800,3536,"dp, geometry, greedy, implementation"
670,F,Restore a Number,2300,721,"brute force, constructive algorithms, strings"
670,E,Correct Bracket Sequence Editor,1700,2497,"data structures, dsu, strings"
670,D2,Magic Powder - 2,1500,5777,"binary search, implementation"
670,D1,Magic Powder - 1,1400,6757,"binary search, brute force, implementation"
670,C,Cinema,1300,6040,"implementation, sortings"
670,B,Game of Robots,1000,7751,implementation
670,A,Holidays,900,11005,"brute force, constructive algorithms, greedy, math"
669,A,Little Artem and Presents,800,7178,math
667,B,Coat of Anticubism,1100,4291,"constructive algorithms, geometry"
667,A,Pouring Rain,1100,5494,"geometry, math"
666,E,Forensic Examination,3100,569,"data structures, string suffix structures"
666,D,Chain Reaction,3000,162,"brute force, geometry"
666,C,Codeword,2500,500,"combinatorics, strings"
666,B,World Tour,2000,1450,"graphs, shortest paths"
666,A,Reberland Linguistics,1800,2813,"dp, implementation, strings"
665,F,Four Divisors,2400,286,"data structures, dp, math, number theory, sortings, two pointers"
665,E,Beautiful Subarrays,2100,1234,"data structures, divide and conquer, strings, trees"
665,D,Simple Subset,1800,1862,"constructive algorithms, greedy, number theory"
665,C,Simple Strings,1300,5497,"dp, greedy, strings"
665,B,Shopping,1400,2460,brute force
665,A,Buses Between Cities,1600,2022,implementation
664,A,Complicated GCD,800,9557,"math, number theory"
663,A,Rebus,1800,2535,"constructive algorithms, expression parsing, greedy, math"
662,E,To Hack or not to Hack,3100,82,"brute force, dp, greedy"
662,D,International Olympiad,2000,1401,"constructive algorithms, greedy, implementation, math"
662,C,Binary Table,2600,964,"bitmasks, brute force, divide and conquer, dp, fft, math"
662,B,Graph Coloring,2200,1003,"dfs and similar, graphs"
662,A,Gambling Nim,2400,235,"bitmasks, math, matrices, probabilities"
661,H,Rotate Matrix,2400,36,*special
661,G,Hungarian Notation,2200,35,*special
661,F,Primes in Interval,1900,74,*special
661,E,Divisibility Check,2000,60,*special
661,D,Maximal Difference,2100,111,*special
661,C,Array Sum,2000,106,*special
661,B,Seasons,1900,194,*special
661,A,Lazy Caterer Sequence,1300,473,*special
660,F,Bear and Bowling 4,2500,664,"binary search, data structures, geometry, ternary search"
660,E,Different Subsets For All Tuples,2300,475,combinatorics
660,D,Number of Parallelograms,1900,2306,geometry
660,C,Hard Process,1600,4873,"binary search, dp, two pointers"
660,B,Seating On Bus,1000,3695,implementation
660,A,Co-prime Array,1200,4799,"greedy, implementation, math, number theory"
659,G,Fence Divercity,2300,704,"combinatorics, dp, number theory"
659,F,Polycarp and Hay,2000,1322,"dfs and similar, dsu, graphs, greedy, sortings"
659,E,New Reform,1600,4988,"data structures, dfs and similar, dsu, graphs, greedy"
659,D,Bicycle Race,1500,4795,"geometry, implementation, math"
659,C,Tanya and Toys,1200,8779,"greedy, implementation"
659,B,Qualifying Contest,1300,5127,"constructive algorithms, sortings"
659,A,Round House,1000,11365,"implementation, math"
658,A,Bear and Reverse Radewoosh,800,5664,implementation
656,G,You're a Professional,1900,405,*special
656,F,Ace It!,1900,502,*special
656,E,Out of Controls,2000,580,*special
656,D,Rosetta Problem,2100,588,*special
656,C,Without Text,2000,482,*special
656,B,Scrambled,1700,1470,"*special, implementation"
656,A,Da Vinci Powers,1900,2877,*special
653,G,Move by Prime,3100,221,"combinatorics, math, number theory"
653,F,Paper task,2600,463,"data structures, string suffix structures, strings"
653,E,Bear and Forgotten Tree 2,2400,893,"dfs and similar, dsu, graphs, trees"
653,D,Delivery Bears,2200,1465,"binary search, flows, graphs"
653,C,Bear and Up-Down,1900,1352,"brute force, implementation"
653,B,Bear and Compressing,1300,3799,"brute force, dfs and similar, dp, strings"
653,A,Bear and Three Balls,900,5509,"brute force, implementation, sortings"
652,F,Ants on a Circle,2800,190,"constructive algorithms, math"
652,E,Pursuit For Artifacts,2300,881,"dfs and similar, dsu, graphs, trees"
652,D,Nested Segments,1800,2040,"data structures, sortings"
652,C,Foe Pairs,1800,1930,"combinatorics, sortings, two pointers"
652,B,z-sort,1000,5488,sortings
652,A,Gabriel and Caterpillar,1400,3163,"implementation, math"
651,B,Beautiful Paintings,1200,8005,"greedy, sortings"
651,A,Joysticks,1100,14671,"dp, greedy, implementation, math"
650,E,Clockwork Bomb,3200,323,"data structures, dfs and similar, dsu, greedy, trees"
650,D,Zip-line,2600,772,"binary search, data structures, dp, hashing"
650,C,Table Compression,2200,1422,"dfs and similar, dp, dsu, graphs, greedy"
650,B,Image Preview,1900,2724,"binary search, brute force, dp, two pointers"
650,A,Watchmen,1400,9366,"data structures, geometry, math"
645,G,Armistice Area Apportionment,3200,83,"binary search, geometry"
645,F,Cowslip Collections,2500,437,"combinatorics, math, number theory"
645,E,Intellectual Inquiry,2200,974,"dp, greedy, strings"
645,D,Robot Rapping Results Report,1800,1979,"binary search, dp, graphs"
645,C,Enduring Exodus,1600,2277,"binary search, two pointers"
645,B,Mischievous Mess Makers,1200,2535,"greedy, math"
645,A,Amity Assessment,1200,2513,"brute force, constructive algorithms, implementation"
644,C,Hostname Aliases,2100,822,"*special, binary search, data structures, implementation, sortings, strings"
644,B,Processing Queries,1700,2192,"*special, constructive algorithms, data structures, two pointers"
644,A,Parliament of Berland,1000,3676,"*special, constructive algorithms"
643,G,Choosing Ads,3200,269,data structures
643,F,Bears and Juice,2900,260,"dp, math, meet-in-the-middle"
643,E,Bear and Destroying Subtrees,2700,325,"dp, math, probabilities, trees"
643,D,Bearish Fanpages,2900,211,
643,C,Levels and Regions,2400,785,dp
643,B,Bear and Two Paths,1600,2571,"constructive algorithms, graphs"
643,A,Bear and Colors,1500,3408,implementation
641,G,Little Artem and Graph,2300,63,
641,F,Little Artem and 2-SAT,3000,101,
641,E,Little Artem and Time Machine,2000,1821,data structures
641,D,Little Artem and Random Variable,2400,710,"dp, implementation, math, probabilities"
641,C,Little Artem and Dance,1800,2408,"brute force, constructive algorithms, implementation"
641,B,Little Artem and Matrix,1400,3373,implementation
641,A,Little Artem and Grasshopper,1000,4794,implementation
639,F,Bear and Chemistry,3300,175,"data structures, dfs and similar, graphs, trees"
639,E,Bear and Paradox,2800,347,"binary search, greedy, math, sortings"
639,D,Bear and Contribution,2400,622,"data structures, greedy, sortings, two pointers"
639,C,Bear and Polynomials,2200,1049,"hashing, implementation, math"
639,B,Bear and Forgotten Tree 3,1600,4945,"constructive algorithms, graphs, trees"
